datasheet_id,name,description,range,type,A,BS_WS,S,AP,D
2266,Force weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>",Melee,Melee,4,3,6,-1,D3
2267,Deathstorm cannon array,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",18,Ranged,12,4,6,0,1
2267,Deathstorm missile array,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",18,Ranged,2D6,4,8,-2,2
2268,Conversion beam cannon,"conversion, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits d3</a>",24,Ranged,1,3,7,-1,3
2268,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">SUSTAINED HITS 1</a>",36,Ranged,3,3,5,-1,2
2268,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,5,-1,1
2268,Hunter-killer missile,one shot,48,Ranged,1,2,14,-3,D6
2268,Infernus cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,2D6,N/A,6,-1,1
2268,Lascannon,,48,Ranged,1,3,12,-3,D6+1
2268,Magna-melta cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 4</a>",18,Ranged,2,3,12,-4,D6
2268,Plasma destroyer – standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D3,3,8,-2,2
2268,Plasma destroyer – supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",36,Ranged,D3,3,9,-3,3
2268,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2268,Armoured tracks,,Melee,Melee,3,4,6,0,1
2269,Aiolos missile launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6+3,3,5,0,1
2269,Anvilus autocannon battery,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,4,3,9,-1,3
2269,Arachnus heavy lascannon battery,,48,Ranged,2,3,12,-3,D6+1
2269,Boreas air defence missiles,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>",48,Ranged,1,3,12,-3,D6+1
2269,Hellfire plasma cannonade – standard,,36,Ranged,6,3,7,-2,2
2269,Hellfire plasma cannonade – supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",36,Ranged,6,3,8,-3,3
2269,Twin heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,3,5,-1,2
2269,Twin heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",12,Ranged,D6,N/A,5,-1,1
2269,Volkite falconet battery,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",30,Ranged,6,3,9,0,2
2269,Armoured feet,,Melee,Melee,5,3,6,0,1
2270,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2270,Castellan launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",36,Ranged,D3,3,4,0,1
2270,Superfrag rocket launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",48,Ranged,D6+1,4,5,0,1
2270,Superkrak rocket launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",48,Ranged,1,4,10,-2,D6+1
2270,Vengor launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",48,Ranged,D6,2,7,-1,2
2270,Close combat weapon,,Melee,Melee,3,3,4,0,1
2285,Astartes grenade launcher - frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,3,4,0,1
2285,Astartes grenade launcher - krak,,24,Ranged,1,3,9,-1,D3
2285,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2285,Bolt rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",24,Ranged,2,3,4,-1,1
2285,Hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,3,0,1
2285,Inferno pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",6,Ranged,1,3,8,-4,D3
2285,Plasma pistol – standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,7,-2,1
2285,Plasma pistol – supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,8,-3,2
2285,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
2285,Close combat weapon,,Melee,Melee,3,3,4,0,1
2285,Eviscerator,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,3,3,7,-2,2
2285,Power fist,,Melee,Melee,3,3,8,-2,2
2285,Power weapon,,Melee,Melee,4,3,5,-2,1
2285,Thunder hammer,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,3,4,8,-2,2
2291,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,4,0,1
2291,Master-crafted plasma cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D3,2,8,-3,2
2291,Twin storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,2,2,4,0,1
2291,The Raven Sword,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",Melee,Melee,6,2,6,-3,2
2296,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,4,0,1
2296,Enmity’s Edge,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-psyker 2+</a>",Melee,Melee,6,2,6,-3,2
2302,Assault cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",24,Ranged,6,3,6,0,1
2302,Cyclone missile launcher – frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,2D6,3,4,0,1
2302,Cyclone missile launcher – krak,,36,Ranged,2,3,9,-2,D6
2302,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
2302,Plasma cannon – standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D3,3,7,-2,1
2302,Plasma cannon – supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",36,Ranged,D3,3,8,-3,2
2302,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2302,Chainfist,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 3+</a>",Melee,Melee,3,4,8,-2,2
2302,Halberd of Caliban,"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,5,3,6,-2,2
2302,Power fist,,Melee,Melee,3,3,8,-2,2
2302,Power weapon,,Melee,Melee,4,3,5,-2,1
2302,Thunder hammer,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,3,4,8,-2,2
2302,Twin lightning claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,5,3,5,-2,1
2350,Relic gauss blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,5,-1,2
2350,Close combat weapon,,Melee,Melee,4,3,5,0,1
2351,Staff of light,,18,Ranged,3,2,5,-2,1
2351,Lord’s blade,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,4,2,8,-3,2
2351,Staff of light,,Melee,Melee,4,2,5,-2,1
2352,Staff of light,,18,Ranged,3,4,5,-2,1
2352,Staff of light,,Melee,Melee,2,4,5,-2,1
2353,Abyssal lance,,18,Ranged,1,4,6,-3,3
2353,Abyssal lance,,Melee,Melee,1,4,6,-3,3
2354,Aeonstave,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",18,Ranged,D6,4,5,-1,1
2354,Aeonstave,,Melee,Melee,3,4,5,-1,1
2355,Enmitic disintegrator pistols,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">Ignores Cover</a>",18,Ranged,6,2,6,-2,1
2355,Close combat weapon,,Melee,Melee,4,3,5,0,1
2357,Spear of the Void Dragon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 2+</a>",12,Ranged,1,2,4,-3,D6+2
2357,Voltaic storm,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",18,Ranged,D6+3,2,7,-1,2
2357,Spear of the Void Dragon – strike,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 2+</a>",Melee,Melee,5,2,12,-3,D6+2
2357,Spear of the Void Dragon – sweep,,Melee,Melee,10,2,8,-1,2
2357,Canoptek tail blades,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>",Melee,Melee,6,2,6,-1,1
2358,Ophydian hyperphase weapons,,Melee,Melee,5,3,4,-2,2
2359,Gauss cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",24,Ranged,3,3,5,-2,2
2359,Close combat weapon,,Melee,Melee,2,3,4,0,1
2360,Annihilator beam,,24,Ranged,1,2,14,-4,6
2360,Sceptre of Eternal Glory,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",24,Ranged,2,2,10,-3,3
2360,Staff of Stars,"<a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",24,Ranged,12,2,6,-1,1
2360,Armoured bulk,,Melee,Melee,1,4,4,0,1
2360,Weapons of the Final Triarch,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",Melee,Melee,12,2,8,-3,2
2361,Transdimensional abductor,,18,Ranged,3,4,6,-2,3
2362,Gauss exterminator,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",48,Ranged,1,4,14,-3,6
2362,Twin tesla destructor,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,6,3,8,0,2
2363,Destroyer pulse,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,4,8,-2,2
2363,Guardian salvo launchers,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D6,4,5,-1,1
2363,Manipulator limbs,,Melee,Melee,4,4,5,0,1
2374,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
2374,Grenade launcher – frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,3,4,0,1
2374,Grenade launcher – krak,,24,Ranged,1,3,9,-2,D3
2374,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
2374,Heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>",36,Ranged,3,4,4,0,1
2374,Hot-shot lasgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,3,-1,1
2374,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
2374,Plasma gun – standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,7,-2,1
2374,Plasma gun – supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,8,-3,2
2374,Sergeant’s pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,3,-1,1
2374,Sniper rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",36,Ranged,1,3,4,-2,2
2374,Close combat weapon,,Melee,Melee,1,4,3,0,1
2374,Sergeant’s close combat weapon,,Melee,Melee,2,4,4,-2,1
2375,Quartermaster’s pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,3,-1,1
2375,Medical scalpels,,Melee,Melee,1,5,3,0,1
2375,Quartermaster’s close combat weapon,,Melee,Melee,2,3,4,-2,1
2377,Lasgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,3,0,1
2377,Sniper rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",36,Ranged,1,3,4,-2,2
2377,Close combat weapon,,Melee,Melee,1,4,3,0,1
2378,Commissar’s pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,3,-1,1
2378,Commissar’s close combat weapon,,Melee,Melee,3,3,4,-2,1
2378,Savage claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>",Melee,Melee,2,4,4,-1,1
2379,Autocannon,,48,Ranged,2,4,9,-1,3
2379,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,4,5,-1,2
2379,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
2379,Heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>",36,Ranged,3,4,4,0,1
2379,Hunter-killer missile,one shot,48,Ranged,1,4,14,-3,D6
2379,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,4,4,0,1
2379,Armoured tracks,,Melee,Melee,3,4,6,0,1
2453,Boombits,"<a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,0,1
2453,Killkannon,,24,Ranged,D6+3,5,9,-2,2
2453,Dread killsaw,,Melee,Melee,4,3,14,-3,4
2453,Dread rippa klaw,,Melee,Melee,6,3,12,-2,3
2453,Stompy feet,,Melee,Melee,4,3,7,0,1
2460,Twin plague spewer,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",12,Ranged,D6,N/A,5,-1,1
2460,Power fist,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",Melee,Melee,5,2,8,-2,2
2461,Combi-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2461,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
2461,Havoc launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,5,0,1
2461,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,3,5,-1,2
2461,Lascannon,,48,Ranged,1,3,12,-3,D6+1
2461,Predator autocannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",48,Ranged,4,3,9,-1,3
2461,Armoured tracks,,Melee,Melee,3,4,6,0,1
2462,Miasmic gouts,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",9,Ranged,2D6,N/A,3,0,1
2468,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,2,4,0,1
2468,Chainfist,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 3+</a>",Melee,Melee,4,3,8,-2,2
2468,Mace of absolution,,Melee,Melee,5,2,6,-1,3
2468,Master-crafted power weapon,,Melee,Melee,5,2,5,-2,2
2468,Power fist,,Melee,Melee,4,2,8,-2,2
2468,Thunder hammer,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,4,3,8,-2,2
2468,Twin lightning claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,6,2,5,-2,1
2471,Eyeburst,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,6,-2,1
2471,Shardcarbine,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",18,Ranged,3,3,2,0,1
2471,Splinter pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,2,0,1
2471,Close combat weapon,,Melee,Melee,2,3,3,0,1
2471,Shaimeshi blade,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>",Melee,Melee,4,3,4,-2,1
2471,Sslyth battle-blade,,Melee,Melee,3,3,5,-2,2
2471,Ur-ghul talons,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,6,3,4,0,1
2472,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,4,0,1
2472,Plasma pistol – standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,7,-2,1
2472,Plasma pistol – supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,8,-3,2
2472,Palatine blade,,Melee,Melee,4,2,4,-2,2
2473,Artificer grav-gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 2+</a>",18,Ranged,2,2,5,-1,2
2473,Hand of Defiance,,Melee,Melee,5,2,12,-2,2
2477,Mechanicus pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,6,-1,1
2477,Servo-arc claw,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,3,4,8,-2,2
2478,Mechanicus pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,6,-1,1
2478,Control stave,,Melee,Melee,4,3,6,-1,1
2479,Fidelis,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,2,6,-1,2
2479,Paragon missile launcher – prioris,,36,Ranged,2,2,9,-2,D6
2479,Paragon missile launcher – sanctorum,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,2D6,2,4,0,1
2479,Lance of Illumination – strike,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,5,2,8,-2,3
2479,Lance of Illumination – sweep,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,10,2,5,-1,1
2480,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2480,Blade of Vigil,,Melee,Melee,4,2,5,-2,2
2480,Scribe’s staff,,Melee,Melee,3,4,4,0,1
2481,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2481,Inferno pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",6,Ranged,1,3,8,-4,D3
2481,Ministorum hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
2481,Plasma pistol – standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,7,-2,1
2481,Plasma pistol – supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,8,-3,2
2481,Anointed halberd,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,3,3,5,-2,1
2481,Hallowed mace,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",Melee,Melee,3,3,4,-1,2
2481,Spear of the faithful,,Melee,Melee,3,3,5,-2,2
2482,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2482,Mace of the righteous,,Melee,Melee,4,3,5,-2,2
2483,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2483,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,3,5,-1,2
2483,Ministorum heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,6,-1,1
2483,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,3,9,-4,D6
2483,Paragon grenade launchers,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,1,3,9,-2,D3
2483,Paragon storm bolters,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,2,3,4,0,1
2483,Paragon war blade,,Melee,Melee,4,3,8,-2,2
2483,Paragon war mace,,Melee,Melee,3,3,12,-1,3
2484,Castigator autocannons,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 4</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,4,3,9,-1,3
2484,Castigator battle cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>",48,Ranged,D6+3,3,10,-1,3
2484,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,3,5,-1,2
2484,Hunter-killer missile,one shot,48,Ranged,1,2,14,-3,D6
2484,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
